"","LPI_final","CI_low","CI_high","years","sim","label"
"315",0.99028473202678,0.926194966493055,1.05187843545685,1980,5,"95%"
"316",0.990654103394699,0.927025447551676,1.05164594684658,1981,5,"95%"
"317",0.991023612536334,0.927124407059341,1.05173219508962,1982,5,"95%"
"318",0.990990712261338,0.926792934417328,1.0516099423173,1983,5,"95%"
"319",0.990618403262335,0.926992807190295,1.05253688762751,1984,5,"95%"
"320",0.990246234137488,0.927314772245085,1.05042519112598,1985,5,"95%"
"321",0.986398254004564,0.923518002756529,1.04711495842589,1986,5,"95%"
"322",0.982565226668827,0.92000217368173,1.04274537050751,1987,5,"95%"
"323",0.978345894155743,0.915433695564389,1.03915191774717,1988,5,"95%"
"324",0.974144680304272,0.911333375640501,1.03509521210594,1989,5,"95%"
"325",0.969961507309241,0.908107648329583,1.0304157960701,1990,5,"95%"
"326",0.965142570438699,0.904135738156537,1.02601793158098,1991,5,"95%"
"327",0.96123566212087,0.900176910942059,1.0202055309299,1992,5,"95%"
"328",0.953259252165785,0.890574724969831,1.01505766526581,1993,5,"95%"
"329",0.945113625282683,0.881809512746092,1.00651402041251,1994,5,"95%"
"330",0.936077142555183,0.87456554651448,0.999593261844459,1995,5,"95%"
"331",0.927127060042324,0.864642820811812,0.989864330810798,1996,5,"95%"
"332",0.915215896850937,0.853304407533434,0.978685815618406,1997,5,"95%"
"333",0.899774931150338,0.836987272486155,0.962268933828878,1998,5,"95%"
"334",0.884594476027174,0.823130408105926,0.94838805851977,1999,5,"95%"
"335",0.868366853476367,0.80684757422624,0.932771663770265,2000,5,"95%"
"336",0.849789428390814,0.788280065584734,0.910716148593285,2001,5,"95%"
"337",0.827345856673046,0.76782845541066,0.88667193646269,2002,5,"95%"
"338",0.830368814687209,0.760338241826295,0.902949374192107,2003,5,"95%"
"339",0.83340281799166,0.759757080681825,0.915714105189709,2004,5,"95%"
"340",0.836447906943704,0.758700367957141,0.926461835896584,2005,5,"95%"
"341",0.813327596056665,0.737729081841578,0.900853444156837,2006,5,"95%"
"342",0.790846355183521,0.717337464406715,0.875952895635328,2007,5,"95%"
"343",0.768986519748538,0.697509492992926,0.851740624791719,2008,5,"95%"
"344",0.747730913443669,0.678229587823958,0.828197606898042,2009,5,"95%"
"345",0.727062834732306,0.659482599765162,0.805305343090066,2010,5,"95%"
"346",0.706966043726103,0.641253798420107,0.783045845831871,2011,5,"95%"
"347",0.687424749424523,0.623528860556206,0.761401624782184,2012,5,"95%"
"348",0.668423597307097,0.60629385885027,0.74035567305139,2013,5,"95%"
"349",0.668423597307097,0.60629385885027,0.74035567305139,2014,5,"95%"
"350",0.668423597307097,0.60629385885027,0.74035567305139,2015,5,"95%"
"351",0.668423597307097,0.60629385885027,0.74035567305139,2016,5,"95%"
"352",0.668423597307097,0.60629385885027,0.74035567305139,2017,5,"95%"
"353",0.668423597307097,0.60629385885027,0.74035567305139,2018,5,"95%"
"354",0.668423597307097,0.60629385885027,0.74035567305139,2019,5,"95%"
"355",0.668423597307097,0.60629385885027,0.74035567305139,2020,5,"95%"
