"","trend_type","label","years","CI_high","CI_low","LPI_final","sim"
"198","Linear Decrease","60%",2003,0.746329533196999,0.448493359880613,0.578963925040247,"median"
"199","Linear Decrease","60%",2004,0.741026534654234,0.436994853560589,0.576021268247426,"median"
"200","Linear Decrease","60%",2005,0.727651092466912,0.4275497338419,0.567716852291108,"median"
"201","Linear Decrease","60%",2006,0.714549599890454,0.418223209778524,0.549735716729149,"median"
"202","Linear Decrease","60%",2007,0.696903689567781,0.40511235794747,0.535316552929716,"median"
"203","Linear Decrease","60%",2008,0.68061379134471,0.398713436878777,0.527050659264807,"median"
"204","Linear Decrease","60%",2009,0.667889079016529,0.395381607931848,0.512765211083296,"median"
"205","Linear Decrease","60%",2010,0.664258039784984,0.385641949838429,0.504212262425113,"median"
"206","Linear Decrease","60%",2011,0.664778098766068,0.377567961383408,0.501451733638569,"median"
"207","Linear Decrease","60%",2012,0.651143902750041,0.368375996053096,0.490927927691679,"median"
"208","Linear Decrease","60%",2013,0.638958625636601,0.3607359477634,0.480284707647335,"median"
"209","Linear Decrease","60%",2014,0.599364079349723,0.349243404020085,0.458997142790531,"median"
"210","Linear Decrease","60%",2015,0.599672890947581,0.34463206859401,0.45326089254039,"median"
"211","Linear Decrease","60%",2016,0.579526485757324,0.332839108025637,0.444532755803759,"median"
"212","Linear Decrease","60%",2017,0.576627328816414,0.32213666089106,0.435346010141944,"median"
"213","Linear Decrease","60%",2018,0.562849767029217,0.319162992587675,0.4273225938194,"median"
"214","Linear Decrease","60%",2019,0.560433487739062,0.30542740121479,0.417255112303028,"median"
"215","Linear Decrease","60%",2020,0.565648438986864,0.310758262048188,0.418679801585589,"median"
"216","Linear Decrease","60%",2021,0.565648438986864,0.310758262048188,0.418679801585589,"median"
"217","Linear Decrease","80%",1950,1,1,1,"median"
"218","Linear Decrease","80%",1951,1.08856023427789,0.905588404089184,0.992792182636698,"median"
"219","Linear Decrease","80%",1952,1.17445977910557,0.860763126766585,0.995947466197862,"median"
"220","Linear Decrease","80%",1953,1.2348262385634,0.83812839792726,1.00061213042149,"median"
"221","Linear Decrease","80%",1954,1.2634278376592,0.837419700877633,1.00196409722597,"median"
"222","Linear Decrease","80%",1955,1.26845525592677,0.832301761887299,1.00285516849904,"median"
"223","Linear Decrease","80%",1956,1.28804202919054,0.825268424851981,0.993168349273812,"median"
"224","Linear Decrease","80%",1957,1.26991203288834,0.822682897302647,0.982736887997079,"median"
"225","Linear Decrease","80%",1958,1.25912755856358,0.82116928122076,0.971988562526356,"median"
"226","Linear Decrease","80%",1959,1.25705722669477,0.796543506979918,0.955205760725008,"median"
"227","Linear Decrease","80%",1960,1.23499614077663,0.791596043785743,0.943219160785469,"median"
"228","Linear Decrease","80%",1961,1.21377052300098,0.7873813181947,0.937465166514337,"median"
"229","Linear Decrease","80%",1962,1.19294413453385,0.780934883199936,0.926414059660415,"median"
"230","Linear Decrease","80%",1963,1.18053958923834,0.775447339011718,0.918376974615226,"median"
"231","Linear Decrease","80%",1964,1.1664487083064,0.770213244418702,0.915426627799262,"median"
"232","Linear Decrease","80%",1965,1.15904357070868,0.76514807773289,0.90148227630946,"median"
"233","Linear Decrease","80%",1966,1.15464787561142,0.758678786157662,0.901274622799225,"median"
"234","Linear Decrease","80%",1967,1.15260573056735,0.750876770364707,0.890808911812068,"median"
"235","Linear Decrease","80%",1968,1.14544513768333,0.74422987603178,0.883722337932043,"median"
"236","Linear Decrease","80%",1969,1.13840192893132,0.737457809274201,0.87299516192083,"median"
"237","Linear Decrease","80%",1970,1.12796831623544,0.720239061524227,0.861420001740502,"median"
"238","Linear Decrease","80%",1971,1.11371404046,0.694613691934652,0.852071392148447,"median"
"239","Linear Decrease","80%",1972,1.10150684741552,0.680020848450647,0.840447640654937,"median"
"240","Linear Decrease","80%",1973,1.09136030939656,0.671316236043432,0.836138488606894,"median"
"241","Linear Decrease","80%",1974,1.07280843625696,0.66266986267581,0.822420878272988,"median"
"242","Linear Decrease","80%",1975,1.05754482344562,0.651075246341072,0.808745604433144,"median"
"243","Linear Decrease","80%",1976,1.04186380074842,0.64673132385957,0.796486047068048,"median"
"244","Linear Decrease","80%",1977,1.02577017092333,0.641138206376642,0.786176168137526,"median"
"245","Linear Decrease","80%",1978,1.01371332472671,0.634402682974224,0.775904773428066,"median"
"246","Linear Decrease","80%",1979,1.00282822610281,0.631972042289578,0.76668519335712,"median"
"247","Linear Decrease","80%",1980,0.994284968070085,0.624939172723161,0.755514306270809,"median"
"248","Linear Decrease","80%",1981,0.984488877996451,0.620401179264335,0.749230674952172,"median"
"249","Linear Decrease","80%",1982,0.97536151787561,0.614197876110259,0.74297357505321,"median"
"250","Linear Decrease","80%",1983,0.973168092126777,0.60886770054045,0.735859085366969,"median"
"251","Linear Decrease","80%",1984,0.95916718315078,0.602763389721745,0.727499042037526,"median"
"252","Linear Decrease","80%",1985,0.945637722363822,0.597819504630168,0.71734853001429,"median"
"253","Linear Decrease","80%",1986,0.938568875977126,0.59344798928118,0.708486637006555,"median"
"254","Linear Decrease","80%",1987,0.926515575997299,0.584624357167251,0.696367764673507,"median"
"255","Linear Decrease","80%",1988,0.914248834281769,0.572470650034932,0.682888378101695,"median"
"256","Linear Decrease","80%",1989,0.891580696277184,0.56193671199151,0.670645696371867,"median"
"257","Linear Decrease","80%",1990,0.8748218161006,0.546772771341821,0.659431394166322,"median"
"258","Linear Decrease","80%",1991,0.867724444759446,0.541421773671265,0.653320351904032,"median"
"259","Linear Decrease","80%",1992,0.856717379338809,0.54054511816372,0.647885940236833,"median"
"260","Linear Decrease","80%",1993,0.848487583336838,0.533212305487965,0.642389497474961,"median"
"261","Linear Decrease","80%",1994,0.838309593591756,0.523376379169244,0.639657821797499,"median"
"262","Linear Decrease","80%",1995,0.828493663369548,0.510486433966864,0.629094885666635,"median"
"263","Linear Decrease","80%",1996,0.818466792507598,0.499105464007932,0.617217028879552,"median"
"264","Linear Decrease","80%",1997,0.81382577126555,0.484381647507055,0.611337613591643,"median"
"265","Linear Decrease","80%",1998,0.79874838851776,0.475548468968482,0.603719828177944,"median"
"266","Linear Decrease","80%",1999,0.784487300541853,0.467653522532796,0.59899769642731,"median"
"267","Linear Decrease","80%",2000,0.771116528337226,0.462208193593479,0.592077746207868,"median"
